outcome,term,estimate,std_error,p_value,ci_low,ci_high,model_type,n,n_subjects,formula,model_role,status,interpretation_note
q_S2,block,-0.10190274621903049,0.07840590325103218,0.1937099599539428,-0.2555754927663855,0.05177000032832453,ols_cluster_by_participant,453,42,q_S2 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S2,position,0.33175987914284755,0.06364002398021329,1.8574109190666503e-07,0.2070277241663641,0.456492034119331,ols_cluster_by_participant,453,42,q_S2 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,Intercept,5.6392497308454095,0.8598570693391895,5.4403798784824716e-11,3.953960843088438,7.32453861860238,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(WWR)[T.45],-0.4330257301264511,0.1989438893861168,0.02950875090360977,-0.8229485882675603,-0.043102871985341906,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(WWR)[T.75],-1.2285890627426692,0.15044592719735791,3.179483462735024e-16,-1.5234576616702258,-0.9337204638151126,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(Complexity)[T.1],-0.8257171178172832,0.17738247256012227,3.239655661756001e-06,-1.1733803755237873,-0.47805386011077916,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(ExperienceGroup)[T.Low],-0.5755264114986967,0.3077361688077281,0.06145684878348339,-1.178678219102182,0.027625396104788758,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(DateBatch)[T.Second_2026-05-01_or_later],-0.6068919749617778,0.3678294461026493,0.09895773393283529,-1.3278244417762872,0.11404049185273168,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(Gender)[T.Male],-0.1426348857069776,0.25995077720844056,0.5832116254074424,-0.6521290467887166,0.3668592753747615,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(WWR)[T.45]:C(DateBatch)[T.Second_2026-05-01_or_later],0.4140720480627182,0.2583218013005949,0.10894986746167025,-0.09222937890795996,0.9203734750333963,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(WWR)[T.75]:C(DateBatch)[T.Second_2026-05-01_or_later],0.7347323222478476,0.19757702682422418,0.00020024014671880553,0.347488465499864,1.1219761789958311,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(WWR)[T.45]:C(ExperienceGroup)[T.Low],0.06071796060585194,0.23308058695994757,0.7944765676781403,-0.39611159533110146,0.5175475165428054,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,C(WWR)[T.75]:C(ExperienceGroup)[T.Low],0.13021491412539485,0.18583931534421788,0.4834993052396448,-0.23402345086085405,0.4944532791116437,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,Age,-0.0010845321354853344,0.03523130175245299,0.9754424401726515,-0.07013661469875608,0.06796755042778542,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,block,0.09001434611124211,0.10113068474330268,0.3734232166654936,-0.10819815371750548,0.2882268459399897,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S3,position,0.27189452178172285,0.057482131625616786,2.2444213797171614e-06,0.15923161404092312,0.3845574295225226,ols_cluster_by_participant,453,42,q_S3 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,Intercept,5.117060603405762,0.767159605164664,2.555626176184097e-11,3.6134554068890528,6.620665799922472,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(WWR)[T.45],-0.8150056666000312,0.18123633558327562,6.894426258031293e-06,-1.1702223570332664,-0.45978897616679587,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(WWR)[T.75],-1.0805700975759003,0.21933175783349723,8.365277943591645e-07,-1.5104524435954159,-0.6506877515563848,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(Complexity)[T.1],-0.6241425749033568,0.19205982290073345,0.001155146111420549,-1.0005729106659356,-0.2477122391407781,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(ExperienceGroup)[T.Low],-0.42629036409651244,0.27350404887889523,0.11908506202146582,-0.9623484495250296,0.10976772133200474,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(DateBatch)[T.Second_2026-05-01_or_later],-0.32496493920070674,0.33618672327870225,0.333733841208269,-0.9838788089074966,0.33394893050608304,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(Gender)[T.Male],0.11143778574868392,0.25664456711454486,0.6641355325653914,-0.3915763226236968,0.6144518941210646,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(WWR)[T.45]:C(DateBatch)[T.Second_2026-05-01_or_later],0.33579858887464836,0.23144865057082972,0.14682005184536664,-0.1178324305145737,0.7894296082638704,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(WWR)[T.75]:C(DateBatch)[T.Second_2026-05-01_or_later],0.5459781933054586,0.2837619680723137,0.05434567585559334,-0.010185044298480883,1.102141430909398,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(WWR)[T.45]:C(ExperienceGroup)[T.Low],-0.029836855836896922,0.22542497835830422,0.8947009350669152,-0.4716616946348943,0.41198798296110045,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,C(WWR)[T.75]:C(ExperienceGroup)[T.Low],0.31556242050408984,0.2789949360099798,0.25802620584273406,-0.23125760594452766,0.8623824469527073,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,Age,0.0036532228999546553,0.0281088657976421,0.8965925933998924,-0.051439141709693596,0.05874558750960291,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,block,0.14640206018002158,0.09742370477332676,0.1329072631695917,-0.04454489241616183,0.337349012776205,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S4,position,0.26848701694381183,0.0579852897133885,3.6520536157898783e-06,0.1548379374724495,0.38213609641517415,ols_cluster_by_participant,453,42,q_S4 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,Intercept,6.846051786798991,1.0387872599398165,4.3856288044803385e-11,4.810066169717904,8.88203740388008,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(WWR)[T.45],-0.9946782325945108,0.18032208530742352,3.4656597785140354e-08,-1.3481030254142201,-0.6412534397748015,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
q_S5,C(WWR)[T.75],-1.3644591952483227,0.25597007227762947,9.792013766894898e-08,-1.866151318032591,-0.8627670724640544,ols_cluster_by_participant,453,42,q_S5 ~ C(WWR) + C(Complexity) + C(ExperienceGroup) + C(DateBatch) + C(Gender) + C(WWR):C(DateBatch) + C(WWR):C(ExperienceGroup) + Age + block + position,datebatch_adjusted,fit,"Controls DateBatch, ExperienceGroup, Complexity, order, and available demographics; interaction terms are sensitivity checks."
